source_id,organisation,url,collector,parser,frequency,trust_score,last_collection,next_collection,active,consuming_packages,consuming_dataset_count,rows_citing_source,observed_confidence_avg,trust_rationale,frequency_rationale,pipeline_rationale
src-202,Official CAT portal (iimcat.ac.in) cross-checked via MBAUniverse and Careers360,https://iimcat.ac.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,75,2026-07-21,2027-07-21,TRUE,Package002_Education,1,1,88.0,Tier 2 - academic institution,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-203,Indian Spices Board,https://indianspicesboard.gov.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-24,2027-07-24,TRUE,Package005_Agriculture,1,1,77.0,Tier 1 - Government of India domain,Agronomic guidance is stable between research cycles,HTML portal page; figures are published in tables
src-204,"WebSearch aggregated (IndiaFilings, Wikipedia via search summary, HMDA, Directorate of Town and Country Planning Telangana)",https://ipass.telangana.gov.in/about.aspx; https://www.indiafilings.com/learn/telangana-ts-ipass,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-22,2027-07-22,TRUE,Package004_Industries,1,1,78.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-205,"WebSearch (secondary aggregation of government/NASSCOM sources, industry AI-adoption and market reports, freelance-marketplace/gig-economy data, and portal blogs); direct WebFetch to .gov.in domains blocked by session egress policy",https://it.telangana.gov.in/initiatives/t-hub/ | https://apit.ap.gov.in/?page_id=1762 | https://udyamregistration.gov.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,SEMI_ANNUAL,85,2026-07-23,2027-01-21,TRUE,Package004_Industries,1,1,77.0,Tier 1 - Government of India domain,Compliance thresholds and product lists are revised periodically,HTML portal page; figures are published in tables
src-206,"WebSearch (secondary aggregation of government/NASSCOM sources, industry AI-adoption and market reports, freelance-marketplace/gig-economy data, and portal blogs); direct WebFetch to .gov.in domains blocked by session egress policy",https://it.telangana.gov.in/initiatives/t-hub/ | https://apit.ap.gov.in/?page_id=1762 | https://www.startupindia.gov.in | https://nasscom.in/knowledge-center/publications/technology-sector-india-strategic-review-2026 | https://udyamregistration.gov.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,QUARTERLY,85,2026-07-23,2026-10-22,TRUE,Package004_Industries,1,1,82.0,Tier 1 - Government of India domain,Scheme parameters change with budget cycles and notifications,HTML portal page; figures are published in tables
src-207,"WebSearch (secondary aggregation of government/NASSCOM sources, industry AI-adoption and market reports, freelance-marketplace/gig-economy data, and portal blogs); direct WebFetch to .gov.in domains blocked by session egress policy",https://it.telangana.gov.in/initiatives/t-hub/ | https://www.startupindia.gov.in | https://it.telangana.gov.in/initiatives/task/ | https://www.futureskillsprime.in/ | https://nasscom.in/knowledge-center/publications/technology-sector-india-strategic-review-2026 | https://udyamregistration.gov.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,QUARTERLY,85,2026-07-23,2026-10-22,TRUE,Package004_Industries,1,1,82.0,Tier 1 - Government of India domain,Scheme parameters change with budget cycles and notifications,HTML portal page; figures are published in tables
src-208,"WebSearch (secondary aggregation of government/NASSCOM sources, industry AI-adoption and market reports, freelance-marketplace/gig-economy data, and portal blogs); direct WebFetch to .gov.in domains blocked by session egress policy",https://it.telangana.gov.in/initiatives/task/ | https://www.futureskillsprime.in/ | https://tracxn.com/d/companies/empiezo-it-solutions/ | https://nasscom.in/knowledge-center/publications/technology-sector-india-strategic-review-2026,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-23,2027-07-23,TRUE,Package004_Industries,1,1,80.0,Tier 1 - Government of India domain,Annual industry reporting cycle,HTML portal page; figures are published in tables
src-209,WebSearch aggregation: iti.directory Adilabad listing,https://iti.directory/adilabad/govt-residential-industrial-training-institute-for-tribals,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,56.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-210,WebSearch aggregation: iti.directory Karimnagar listing,https://iti.directory/karimnagar/govt-industrial-training-institute-for-girls,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,58.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-211,WebSearch aggregation: iti.directory Khammam-region listing (institute located in Kothagudem town),https://iti.directory/khammam/govt-industrial-training-institute-kothagudem,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,54.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-212,WebSearch aggregation: iti.directory Kurnool listing; universitydunia.com listing,https://iti.directory/kurnool/govt-iti-alur,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,60.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-213,WebSearch aggregation: iti.directory Mahbubnagar-region listing (established 01-Jan-1986 per source),https://iti.directory/mahbubnagar/govt-residentiial-industrial-training-institute,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,58.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-214,"WebSearch aggregation: targetstudy.com, iti.directory (NTR district), ampletrails.com vocational-training-provider listing",https://iti.directory/ntr/govt-industrial-training-institute,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,56.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-215,WebSearch aggregation: iti.directory Adilabad listing; universitydunia.com listing,https://iti.directory/telangana/adilabad,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,58.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-216,WebSearch aggregation: iti.directory Karimnagar-region listing (institute located in Peddapalli town),https://iti.directory/telangana/karimnagar,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,56.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-217,"Telangana State ITI Admissions Prospectus 2025, Government of Telangana",https://iti.telangana.gov.in/assets/pdf2025/Prospectus_2025.pdf,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.pdf_parser.PDFParser,ANNUAL,85,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,76.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,URL serves a PDF document
src-218,jangaon.telangana.gov.in (via WebSearch snippet),https://jangaon.telangana.gov.in/public-utility/district-area-hospital/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-22,2027-07-22,TRUE,Package003_Healthcare,1,1,84.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-219,Jan Suraksha portal; Department of Financial Services,https://jansuraksha.gov.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,QUARTERLY,85,2026-07-25,2026-10-24,TRUE,Package007_Government_Schemes,1,2,76.0,Tier 1 - Government of India domain,Scheme parameters change with budget cycles and notifications,HTML portal page; figures are published in tables
src-220,Official JEE Advanced portal (jeeadv.ac.in) and Information Brochure PDF,https://jeeadv.ac.in/eligibility.html,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,75,2026-07-21,2027-07-21,TRUE,Package002_Education,1,1,90.0,Tier 2 - academic institution,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-221,Official NTA portal; cross-checked via Careers360 and CollegeSearch,https://jeemain.nta.nic.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-21,2027-07-21,TRUE,Package002_Education,1,1,90.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-222,"WebSearch cross-check (jnanabhumi.ap.gov.in UPSC empanelment form found directly; corroborated by indiascholarships.in, cleartax.in, rtiwala.com, sarkariyojana.com)",https://jnanabhumi.ap.gov.in/UPSCEmpanelmentForm.edu,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-22,2027-07-22,TRUE,Package002_Education,1,1,63.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-223,"WebSearch cross-check (jnboverseas1.apcfss.in listed among results as the dedicated official portal; corroborated by wemakescholars.com, studentcover.in, fly.finance)",https://jnboverseas1.apcfss.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-21,2027-07-21,TRUE,Package002_Education,1,1,72.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-224,WebSearch aggregation of platform/industry-trend sources; WebSearch aggregation of creator-success-story and video-editing-AI sources (2026-07-24 pass),https://joinbrands.com/blog/instagram-shop-2026/; https://www.businesstoday.in/technology/news/story/youtube-shopping-now-in-india-affiliate-program-to-expand-creator-revenue-streams-451645-2024-10-26; https://www.buzzincontent.com/insight/indian-influencers-earn-35-more-from-product-sales-in-2026-12148882; https://sigmastory.in/how-youtube-shopping-affiliate-program-is-turning-small-creators-into-big-earners/; https://otboxmediasolutions.com/influencer-earnings-india-the-2026-benchmark-guide-brands-and-creators-actually-need/; https://www.capcut.com/tools/ai-video-editor,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-22; 2026-07-24 (v2 enrichment),PENDING_VERIFICATION,TRUE,Package004_Industries,1,1,70.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-225,WebSearch aggregate summary referencing Kamareddy district facilities,https://kamareddy.telangana.gov.in/public-utility-category/hospitals/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-22,2027-07-22,TRUE,Package003_Healthcare,1,1,85.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-226,kamareddy.telangana.gov.in (via WebSearch snippet),https://kamareddy.telangana.gov.in/public-utility/government-hospital/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-22,2027-07-22,TRUE,Package003_Healthcare,1,1,82.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-227,karimnagar.telangana.gov.in (via WebSearch snippet),https://karimnagar.telangana.gov.in/departments/district-hospital-karimnagar/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-22,2027-07-22,TRUE,Package003_Healthcare,1,1,88.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
